id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1176238,85,32,1230,320.1,322.1,0,0,122
1301492,85,32,2322,325.98,325.98,0,0,41
1287892,85,32,2290,233.83,264.81,0,0,972
1240038,85,32,1727,403.55,404.55,0,0,338
1029627,85,32,1109,245.47,295.85,0,0,284
1403742,85,32,1571,582.03,582.03,0,0,54
1076665,85,32,2956,583.03,583.03,0,0,13
1315924,85,32,2104,581.03,581.03,0,0,41
1135221,85,32,2577,194.03,281.33,1,0,108
1455946,85,32,2640,197.94,280.33,1,1,716
1235337,85,32,1878,195.03,280.33,1,1,230
1479308,85,32,2306,244.5,339.53,0,0,54
1163626,85,32,1216,435.53,436.53,0,0,13
1427772,85,32,2126,513.13,515.13,0,0,42
1486740,85,32,2826,309.43,310.43,0,0,433
1231893,85,32,1754,285.24,284.24,0,0,553
1163087,85,32,1971,290.06,290.06,0,0,377
1199420,85,32,1247,445.23,447.23,0,0,55
1369581,85,32,1770,485.03,485.03,0,0,54
1128232,85,32,1558,490.85,640.23,1,0,364
1155203,85,32,2581,486.03,639.23,1,1,365
1456365,85,32,1962,486.03,641.23,1,1,701
1379524,85,32,1445,709.13,708.13,0,0,14
1034816,85,32,2444,707.13,707.13,0,0,14
1435096,85,32,2867,708.13,709.13,0,0,15
1190114,85,32,2760,217.28,243.53,0,0,82
1462435,85,32,1525,244.5,290.03,0,0,121
1277583,85,32,2704,243.5,290.03,0,0,161
1209875,85,32,2492,446.23,447.23,0,0,53
1251938,85,32,1543,388.03,562.63,0,0,122
1411757,85,32,2304,387.03,563.63,0,0,28
1236807,85,32,2664,311.43,311.43,0,0,310
1357562,85,32,2569,309.43,309.43,0,0,418
1365178,85,32,2490,244.5,242.5,0,0,134
1225212,85,13,1885,143.59,144.53,0,1,3267
1262555,85,13,1993,144.59,144.53,0,1,1716
1117375,85,13,2539,140.68,140.68,0,0,1121
1092824,85,13,2139,309.49,308.49,0,0,107
1215369,85,13,2631,98.03,149.38,1,1,634
1364482,85,13,1248,97.97,153.32,1,1,593
1193382,85,13,1778,184.36,182.36,0,0,379
1060852,85,13,1062,184.36,182.36,0,0,1216
1414730,85,13,2707,228.98,228.98,0,0,1769
1100824,85,13,1207,331.8,452.99,0,0,14
1059576,86,186,1571,581.03,583.03,0,0,13
1109668,86,186,2640,195.03,280.33,1,1,188
1014012,86,186,1878,193.03,282.33,1,1,216
1332820,86,186,2306,243.5,339.53,0,1,13
1407374,86,186,1216,435.53,435.53,0,0,40
1416148,86,186,2126,514.13,513.13,0,1,41
1451545,86,186,2826,310.43,310.43,0,0,229
1291199,86,186,1754,291.03,291.03,0,0,285
1432223,86,186,1971,290.06,290.06,0,0,161
1076989,86,186,1247,446.23,447.23,0,0,13
1270101,86,186,1558,484.03,639.23,0,0,96
1030918,86,186,2581,486.03,640.23,0,0,150
1479084,86,186,1962,485.03,639.23,0,0,176
1031998,86,186,1445,708.13,708.13,0,0,40
1433595,86,186,2444,707.13,707.13,0,0,26
1476314,86,186,2867,709.13,708.13,0,0,13
1184597,86,186,2760,241.53,243.53,0,0,55
1231586,86,186,1525,243.5,290.03,0,0,81
1186469,86,186,2704,243.5,286.21,0,0,68
1403543,86,186,2492,447.23,446.23,0,0,55
1054071,86,186,1543,387.03,561.63,0,0,40
1476943,86,186,2304,388.03,563.63,0,0,27
1009884,86,186,2664,310.43,309.43,0,0,190
1478232,86,186,2569,311.43,311.43,0,0,177
1048818,86,186,2490,243.5,242.5,0,0,95
1442963,86,146,1885,98.03,121.28,1,1,825
1178297,86,146,1993,97.06,123.25,1,1,566
1237613,86,146,2539,97.06,118.34,1,0,458
1117694,86,146,2139,281.33,280.33,0,0,42
1055773,86,146,2631,94.12,141.62,0,1,175
1021083,86,146,1248,98.94,150.41,0,1,162
1307654,86,146,1778,176.6,176.6,0,0,55
1119886,86,146,1062,176.54,177.54,0,0,527
1064951,86,146,2707,187.24,227.98,0,0,595
1309750,86,146,1207,308.49,307.49,0,0,136
1175248,86,146,1230,325.98,324.98,0,0,94
1134165,87,32,2444,708.13,708.13,0,0,42
1058123,87,32,2867,709.13,707.13,0,0,55
1351450,87,32,2760,242.53,243.53,0,0,55
1321739,87,32,1525,244.5,292.03,1,0,177
1496870,87,32,2704,243.5,290.03,1,0,161
1245191,87,32,2492,446.23,446.23,0,0,40
1028649,87,32,1543,561.63,563.63,0,0,26
1077739,87,32,2304,561.63,563.63,0,0,26
1292045,87,32,2664,303.67,301.67,0,0,526
1111527,87,32,2569,311.43,311.43,0,0,406
1011201,87,32,2490,243.5,244.5,0,0,204
1297363,87,13,1885,142.59,142.59,0,0,2335
1388099,87,13,1993,144.56,145.53,0,1,2133
1457593,87,13,2539,143.56,146.53,0,1,838
1334719,87,13,2139,307.49,307.49,0,0,177
1255674,87,13,2631,96.03,151.38,0,1,244
1073614,87,13,1248,97.03,152.32,0,1,188
1086037,87,13,1778,180.42,182.42,0,0,566
1346230,87,13,1062,184.36,184.36,0,0,1040
1287642,87,13,2707,191.12,226.98,0,0,2402
1159553,87,13,1207,368.6,370.6,0,0,150
1078763,87,13,1230,379.3,380.3,0,0,80
1153166,87,13,2322,374.45,374.45,0,0,230
1013990,87,13,2290,283.24,284.24,0,0,1269
1428800,87,13,1727,445.26,444.26,0,0,755
1097927,87,13,1109,266.81,311.43,0,0,1620
1049516,87,13,1571,582.03,583.03,0,0,202
1301884,87,13,2956,583.03,581.03,0,0,203
1025046,87,13,2577,194.03,291.03,1,0,715
1031207,87,13,2640,195.97,292.03,1,1,717
1417767,87,13,1878,194.03,290.03,1,0,541
1338906,87,13,2306,244.5,347.26,0,0,312
1001867,87,13,1216,408.43,407.43,0,0,188
1274567,87,13,2126,532.53,533.53,0,0,148
1451959,87,13,2826,321.13,319.13,0,0,1066
1169450,87,13,1754,309.46,308.46,0,0,540
1338834,88,13,2760,243.53,243.53,0,1,365
1107469,88,13,1525,242.5,292.03,0,1,1093
1428063,88,13,2704,243.47,292.03,0,1,1054
1455782,88,13,2492,389.03,387.03,0,0,67
1308946,88,13,1543,484.03,484.03,0,1,148
1373308,88,13,2304,486.03,485.03,0,1,109
1424756,88,13,2664,313.34,312.34,0,0,933
1120703,88,13,2569,315.28,352.17,0,0,188
1087137,88,13,2490,194.06,330.83,0,0,1039
1097799,88,109,1885,136.77,146.53,0,1,647
1088804,88,109,1993,144.53,144.53,0,0,783
1073654,88,109,2539,146.53,145.53,0,0,337
1156500,88,109,2139,309.49,308.49,0,0,27
1113281,88,109,2631,98,148.44,0,0,136
1173764,88,109,1248,98,154.26,0,0,149
1277419,88,109,1778,167.87,166.87,0,0,378
1115296,88,109,1062,161.02,183.39,0,0,528
1371820,88,109,2707,193.09,226.07,0,0,1121
1136063,88,109,1207,360.84,362.84,0,0,69
1197365,88,109,1230,383.18,383.18,0,0,96
1082112,88,109,2322,373.45,375.45,0,0,176
1351552,88,109,2290,293.97,293.97,0,0,393
1436294,88,109,1727,446.23,446.23,0,0,257
1050892,88,109,1109,277.48,275.48,0,0,365
1329599,88,109,2577,260.02,290.03,1,0,122
1447209,88,109,2640,226.04,290.03,1,0,162
1172183,88,109,1878,249.32,292.03,1,0,188
1140337,88,109,2306,257.05,348.26,0,1,96
1428986,88,109,1216,416.13,418.13,0,0,41
1425373,88,109,2126,435.53,532.53,1,1,95
1119098,88,109,2826,308.52,308.52,0,0,188
1243017,88,109,1754,310.43,311.43,0,0,285
1362653,88,109,1971,300.73,300.73,0,0,161
1221500,88,109,1902,447.23,447.23,0,0,15
1088101,88,109,1247,447.23,445.23,0,0,13
1392854,88,109,1311,189.15,190.15,0,0,364
1165004,88,109,1803,168.81,202.76,0,1,514
1011085,88,109,1438,214.43,212.43,0,0,26
1288176,88,109,2494,212.43,213.43,0,0,13
1004878,88,109,1847,212.43,213.43,0,0,95
1058415,88,109,1558,484.03,680.03,0,0,135
1188641,89,52,1770,455.93,454.93,0,0,67
1415001,89,52,1198,166.84,167.84,0,0,310
1064153,89,52,1311,180.48,180.48,0,0,676
1271006,89,52,1803,164.96,191.12,0,0,634
1490773,89,52,1438,213.43,213.43,0,0,68
1179210,89,52,2494,213.43,213.43,0,0,68
1130518,89,52,1847,213.43,213.43,0,0,26
1149692,89,52,1558,464.69,680.03,1,1,581
1081189,89,52,2581,465.6,680.03,1,1,987
1331862,89,52,1962,464.63,679.03,1,1,1242
1392812,89,52,1445,669.33,668.33,0,0,41
1022108,89,52,2444,668.33,670.33,0,0,55
1130636,89,52,2867,669.33,668.33,0,0,69
1087530,89,52,2760,243.53,243.53,0,0,203
1048078,89,52,1525,286.21,286.21,0,0,352
1225883,89,52,2704,291.03,290.03,0,0,310
1168242,89,52,2492,387.03,388.03,0,0,40
1320152,89,52,1543,484.03,486.03,0,1,284
1402325,89,52,2304,484.03,485.03,0,1,150
1399407,89,52,2664,315.28,315.28,0,0,717
1398671,89,52,2569,314.28,314.28,0,0,190
1063081,89,52,2490,267.78,328.83,0,0,567
1087791,89,93,1885,120.28,122.28,0,0,405
1018420,89,93,1993,119.37,117.37,0,0,297
1384820,89,93,2539,120.34,118.34,0,0,69
1030177,89,93,2631,97.06,153.26,0,1,122
1117329,89,93,1248,99,154.26,0,1,96
1423851,89,93,1778,152.29,182.39,0,0,122
1137793,89,93,1062,157.14,178.51,0,0,230
1226094,89,93,2707,185.27,214.37,0,0,298
1263406,89,93,1207,304.64,303.64,0,0,107
1415859,89,93,1230,318.22,318.22,0,0,270
1146423,89,93,2322,316.25,315.25,0,0,148
1173283,89,93,2290,240.62,240.62,0,0,661
1349194,89,93,1727,404.55,403.55,0,0,271
1118720,89,93,1109,274.54,275.54,0,0,365
1440915,89,93,2956,583.03,583.03,0,0,13
1376611,89,93,2104,582.03,583.03,0,0,40
1289073,89,93,2577,282.33,281.33,0,0,14
1044878,89,93,2640,282.33,282.33,0,0,217
1298822,89,93,1878,282.33,280.33,0,0,190
1464542,89,93,1216,437.53,437.53,0,0,53
1029094,89,93,2126,435.53,515.13,1,1,41
1035049,90,109,2707,232.86,230.86,0,0,581
1156199,90,109,1207,375.45,373.45,0,0,136
1492555,90,109,1230,390,389,0,0,82
1253847,90,109,2322,377.36,376.36,0,0,136
1104643,90,109,2290,193.09,302.64,1,0,1863
1127333,90,109,1727,431.65,433.65,0,0,230
1072450,90,109,1109,269.66,271.66,0,0,420
1378587,90,109,2577,290.03,290.03,0,0,204
1067900,90,109,2640,291.03,290.03,0,0,108
1014319,90,109,1878,291.03,291.03,0,0,107
1317846,90,109,2306,347.26,349.26,0,1,15
1360426,90,109,1216,341.5,418.13,1,0,53
1452458,90,109,2126,450.11,534.53,0,0,96
1082130,90,109,2826,321.13,321.13,0,0,500
1053203,90,109,1754,309.43,311.43,0,0,325
1041903,90,109,1971,324.04,323.04,0,0,134
1264993,90,109,1311,161.05,197.88,0,0,256
1021978,90,109,1803,156.2,156.2,0,0,486
1078477,90,109,1438,212.43,212.43,0,0,28
1284804,90,109,2494,214.43,214.43,0,0,41
1088478,90,109,1847,213.43,212.43,0,0,15
1272370,90,109,1558,484.03,679.03,0,0,123
1165526,90,109,2581,486.03,680.03,0,0,188
1464353,90,109,1962,493.76,678.03,0,0,258
1080205,90,109,1445,432.62,670.33,1,1,393
1384054,90,109,2444,437.53,670.33,1,1,392
1439174,90,109,2760,242.53,241.53,0,0,122
1220117,90,109,1525,290.03,292.03,0,0,55
1139205,90,109,2704,292.03,292.03,0,0,54
1392900,90,109,2492,388.03,387.03,0,0,53
1403483,90,109,1543,484.03,484.03,0,0,69
1376058,90,109,2304,484.03,484.03,0,0,68
1418782,90,109,2664,314.28,314.28,0,0,256
1428886,90,109,2569,314.28,316.28,0,0,162
1087941,90,109,2490,193.06,330.83,1,1,1079
1397216,90,52,1885,142.62,141.62,0,0,1608
1075228,90,52,1993,144.56,145.56,0,0,782
1385254,90,52,2539,144.56,145.56,0,0,1081
1081675,90,52,2139,303.64,304.64,0,0,162
1371390,90,52,2631,150.35,151.35,0,0,229
1358541,90,52,1248,153.26,155.26,0,0,55
1486066,91,91,1109,310.43,311.43,0,0,82
1077683,91,91,2126,437.53,534.53,0,0,13
1430892,91,91,2826,304.64,304.64,0,0,122
1481104,91,91,1754,310.43,310.43,0,0,107
1333458,91,91,1971,300.73,300.73,0,0,69
1074377,91,91,1558,495.7,678.03,0,0,242
1271782,91,91,2581,485.03,678.03,0,0,283
1196372,91,91,1962,485.03,680.03,0,0,149
1469728,91,91,1445,437.53,670.33,1,0,69
1290862,91,91,2304,485.03,484.03,0,0,15
1247059,91,91,2664,316.28,315.28,0,0,446
1036388,91,91,2490,196,328.83,1,0,607
1300534,91,20,1885,143.59,143.59,0,0,1079
1451446,91,20,1993,140.71,138.71,0,0,487
1437608,91,20,2539,146.53,144.53,0,0,364
1087468,91,20,2139,309.49,309.49,0,0,53
1055718,91,20,2631,155.26,155.26,0,0,81
1370984,91,20,1248,155.26,154.26,0,0,95
1134767,91,20,1778,159.11,159.11,0,0,269
1076045,91,20,1062,158.11,159.11,0,0,325
1193207,91,20,2707,191.09,227.95,0,0,865
1483047,91,20,1207,311.43,390,0,0,54
1485464,91,20,1230,310.43,390,0,0,55
1207005,91,20,2322,323.98,397.7,0,0,53
1069210,91,20,2290,294.88,295.88,0,0,540
1436563,91,20,1727,447.23,446.23,0,0,109
1174319,91,20,1109,290.06,289.06,0,0,406
1134281,91,20,1571,581.03,581.03,0,0,55
1079213,91,20,2956,581.03,583.03,0,0,95
1129447,91,20,2577,290.03,291.03,0,0,94
1416678,91,20,2640,291.03,291.03,0,0,80
1333495,91,20,2306,347.26,347.26,0,0,13
1296333,91,20,1216,340.5,417.13,1,0,26
1182133,91,20,2126,435.53,533.53,0,1,96
1145190,91,20,2826,320.13,319.13,0,0,229
1020514,91,20,1754,309.43,310.43,0,0,256
1248589,91,20,1971,324.04,323.04,0,0,162
1422702,91,20,1902,447.23,445.23,0,0,26
1111195,91,20,1247,445.23,447.23,0,0,26
1343973,91,20,1770,456.93,454.93,0,0,28
1221673,91,20,1198,168.81,167.81,0,0,258
1298729,92,157,2444,709.13,708.13,0,0,53
1038205,92,157,2760,242.53,241.53,0,0,54
1149473,92,157,1525,291.03,291.03,0,0,96
1287950,92,157,2704,290.03,291.03,0,0,28
1497009,92,157,2492,447.23,447.23,0,0,14
1338549,92,157,1543,524.83,600.43,0,0,26
1086349,92,157,2664,281.3,282.3,0,0,190
1389965,92,157,2569,281.3,282.3,0,0,270
1171425,92,157,2490,244.5,244.5,0,0,94
1165286,92,106,1885,120.31,119.31,0,0,607
1287148,92,106,1993,120.28,121.28,0,0,473
1411687,92,106,2539,123.25,123.25,0,0,108
1122481,92,106,2139,270.63,271.63,0,0,42
1188718,92,106,2631,151.38,150.38,0,0,55
1142931,92,106,1778,166.84,167.84,0,0,68
1441991,92,106,1062,153.29,152.29,0,0,310
1143739,92,106,2707,189.18,188.18,0,0,285
1250639,92,106,1207,316.28,389.03,0,1,229
1165649,92,106,1230,315.28,381.24,0,1,323
1460353,92,106,2322,316.28,385.15,0,1,406
1280939,92,106,2290,262.93,261.93,0,0,649
1200167,92,106,1727,402.55,404.55,0,0,162
1078447,92,106,1109,300.73,300.73,0,0,188
1483806,92,106,1571,583.03,581.03,0,0,80
1492710,92,106,2577,282.33,280.33,0,0,109
1350953,92,106,2640,280.33,282.33,0,0,134
1437368,92,106,1878,281.33,282.33,0,0,107
1070752,92,106,2306,340.53,338.53,0,0,28
1100733,92,106,1216,340.5,436.53,0,0,40
1008480,92,106,2126,513.13,513.13,0,0,28
1056780,92,106,2826,310.43,310.43,0,0,271
1454526,92,106,1754,291.03,292.03,0,0,431
1352879,92,106,1971,195.03,289.06,1,1,1296
1176043,92,106,1247,446.23,447.23,0,0,14
1190144,92,106,1558,435.53,641.23,1,1,447
1047503,92,106,2581,453.05,641.23,1,1,526
1033883,92,106,1962,436.53,640.23,1,1,621
1130575,92,106,1445,709.13,707.13,0,1,53
1175055,92,106,2444,708.13,707.13,0,0,15
1011264,92,106,2760,241.53,242.53,0,0,175
1396912,92,106,1525,290.03,292.03,0,0,40
1093263,92,106,2704,292.03,290.03,0,0,121
1118106,93,53,1803,160.05,160.05,0,0,271
1239596,93,53,1438,195,196,0,0,122
1356089,93,53,2494,194,196,0,0,53
1456050,93,53,1847,194,196,0,0,81
1196718,93,53,1558,437.53,680.03,1,0,203
1396635,93,53,2581,436.53,678.03,1,1,269
1240839,93,53,1962,437.53,680.03,1,1,661
1078684,93,53,1445,669.33,668.33,0,0,28
1469603,93,53,2444,669.33,668.33,0,0,14
1373190,93,53,2867,670.33,668.33,0,0,14
1119548,93,53,2760,241.53,243.53,0,0,82
1484918,93,53,1525,292.03,290.03,0,0,40
1414663,93,53,2704,291.03,290.03,0,0,42
1426099,93,53,2492,388.03,388.03,0,0,81
1225926,93,53,1543,486.03,485.03,0,0,68
1370486,93,53,2304,486.03,484.03,0,0,54
1178197,93,53,2664,309.46,310.46,0,0,284
1214608,93,53,2569,300.73,300.73,0,0,231
1096700,93,53,2490,275.51,275.51,0,0,257
1138678,93,72,1885,143.56,142.59,0,1,796
1361235,93,72,1993,144.56,147.5,0,1,690
1244773,93,72,2539,147.5,145.53,0,1,405
1187842,93,72,2631,152.32,152.32,0,0,96
1440677,93,72,1248,155.26,153.26,0,0,26
1312478,93,72,1778,162.02,162.02,0,0,528
1475746,93,72,1062,162.99,163.99,0,0,256
1202238,93,72,2707,191.09,227.95,0,0,877
1250760,93,72,1207,324.01,390,0,0,163
1268556,93,72,1230,318.16,389,0,0,257
1497036,93,72,2322,316.28,378.33,0,0,311
1035472,93,72,2290,295.91,295.91,0,0,487
1275437,93,72,1727,447.23,447.23,0,0,269
1129085,93,72,1109,289.06,290.06,0,0,406
1261429,93,72,2577,290.03,290.03,0,0,68
1321670,93,72,2640,292.03,292.03,0,0,27
1271825,93,72,1878,290.03,290.03,0,0,13
1130758,93,72,2306,349.26,347.26,0,0,13
1078889,93,72,1216,340.5,418.13,0,0,81
1185503,94,75,2306,349.23,348.23,0,0,42
1347252,94,75,1216,341.5,436.53,0,0,108
1481664,94,75,2126,425.83,513.13,0,0,177
1373419,94,75,2826,242.5,311.43,0,0,582
1060818,94,75,1754,323.07,323.07,0,0,420
1073133,94,75,1971,323.07,322.07,0,0,310
1464159,94,75,1902,446.23,446.23,0,0,26
1162445,94,75,1247,447.23,446.23,0,0,13
1239538,94,75,1770,484.03,486.03,0,0,54
1191820,94,75,1558,622.8,620.8,0,0,136
1149637,94,75,2581,620.8,622.8,0,0,149
1012533,94,75,1962,641.23,641.23,0,0,283
1012114,94,75,1445,436.53,707.13,1,1,338
1133751,94,75,2444,436.53,708.13,1,1,283
1172231,94,75,2867,451.05,708.13,1,1,231
1295812,94,75,2760,241.53,241.53,0,0,257
1499117,94,75,1525,292.03,290.03,0,0,242
1002502,94,75,2704,290.03,291.03,0,0,404
1347287,94,75,2492,446.23,446.23,0,0,190
1146236,94,75,1543,515.13,514.13,0,0,148
1444989,94,75,2304,513.13,515.13,0,0,53
1261618,94,75,2664,311.43,309.43,0,0,607
1083648,94,75,2569,310.43,309.43,0,0,202
1000111,94,75,2490,200.85,243.5,1,1,392
1189004,94,177,1885,119.34,118.34,0,0,298
1434140,94,177,1993,117.4,116.4,0,0,447
1188795,94,177,2539,119.37,118.37,0,0,81
1073124,94,177,2139,262.93,261.93,0,0,13
1169307,94,177,2631,145.5,147.5,0,0,28
1098971,94,177,1248,143.59,144.59,0,0,40
1414171,94,177,1778,154.26,154.26,0,0,135
1328986,94,177,1062,154.23,154.23,0,0,298
1443032,94,177,2707,183.36,189.18,1,0,553
1084502,94,177,1207,311.43,309.43,0,0,243
1360421,94,177,1230,315.25,316.25,0,0,148
1165603,94,177,2322,311.43,310.43,0,0,257
1404818,94,177,2290,243.5,242.5,0,0,512
1072165,94,177,1727,427.83,426.83,0,0,107
1029391,94,177,1109,321.13,320.13,0,0,94
1199825,94,177,2640,280.33,280.33,0,0,40
1200902,94,177,1878,282.33,282.33,0,0,108
1052613,94,177,2306,350.23,348.23,0,0,13
1269352,94,177,1216,359.9,435.53,0,0,67
1311696,94,177,2126,425.83,426.83,0,0,82
1013358,94,177,2826,243.5,303.67,0,0,298
1475891,94,177,1754,321.07,322.07,0,0,136
1304544,94,177,1971,323.07,323.07,0,0,122
1324106,94,177,1558,606.28,606.28,0,0,82
1088796,94,177,2581,639.23,639.23,0,0,148
1035139,94,177,1962,640.23,639.23,0,0,134
1084886,94,177,1445,437.53,707.13,1,0,203
1152523,94,177,2444,436.53,708.13,1,0,95
1358570,94,177,2867,436.53,709.13,1,0,69
1410450,94,177,2760,241.53,242.53,0,0,69
1207774,94,177,1525,290.03,291.03,0,0,41
1399931,94,177,2704,290.03,290.03,0,0,54
1045729,94,177,1543,514.13,513.13,0,0,13
1350615,94,177,2664,311.43,309.43,0,0,269
1109391,94,177,2569,309.43,310.43,0,0,312
1087533,94,177,2490,195,244.5,1,1,514
1462238,95,36,1062,162.02,162.02,0,0,473
1305655,95,36,2707,187.21,228.01,0,0,742
1139605,95,36,1207,320.1,362.84,0,0,109
1177511,95,36,1230,325.98,369.6,0,0,94
1410313,95,36,2322,318.22,383.21,0,1,122
1373313,95,36,2290,244.5,299.79,0,0,973
1100498,95,36,1727,447.23,446.23,0,0,567
1110927,95,36,1109,291.03,309.43,1,1,2213
1377741,95,36,1571,581.03,581.03,0,0,161
1162929,95,36,2956,581.03,581.03,0,0,94
1333755,95,36,2577,290.03,290.03,0,1,177
1269112,95,36,2640,291.03,291.03,0,0,447
1243517,95,36,1878,290.03,290.03,0,0,270
1046613,95,36,1216,416.13,416.13,0,0,28
1101486,95,36,2126,533.53,533.53,0,0,82
1377600,95,36,2826,245.47,321.13,0,0,878
1423754,95,36,1754,311.43,310.43,0,0,202
1004026,95,36,1971,323.04,322.04,0,0,325
1206176,95,36,1902,447.23,445.23,0,0,14
1066199,95,36,1247,447.23,447.23,0,0,41
1274971,95,36,1198,171.69,213.43,0,0,177
1007140,95,36,1311,186.3,184.3,0,0,352
1445916,95,36,1803,135.86,165.93,0,0,420
1056442,95,36,1438,194,196,0,0,94
1429579,95,36,2494,194,196,0,0,68
1332640,95,36,1847,195,195,0,0,28
1439324,95,36,1558,680.03,679.03,0,0,107
1413322,95,36,2581,678.03,680.03,0,0,28
1182576,95,36,1962,679.03,679.03,0,0,190
1251644,95,36,1445,434.56,670.33,1,1,391
1111138,95,36,2444,436.56,669.33,1,1,393
1451232,95,36,2867,434.56,668.33,1,1,338
1237391,95,36,2760,242.53,243.53,0,0,204
1347045,95,36,1525,287.12,289.12,0,0,311
1060227,95,36,2704,291.03,290.03,0,0,231
1322616,95,36,2492,388.03,388.03,0,0,67
1362223,95,36,1543,485.03,485.03,0,0,69
1350559,95,36,2304,485.03,486.03,0,0,80
1320731,95,36,2664,308.46,310.46,0,0,406
1421097,95,36,2569,309.46,310.46,0,0,339
1374027,95,36,2490,270.63,270.63,0,0,270
1141888,95,162,1885,118.37,119.37,0,0,40
1419248,95,162,1993,117.4,116.4,0,0,67
1181163,95,162,2539,121.25,123.25,0,0,40
1397554,96,20,2581,679.03,678.03,0,0,96
1000548,96,20,1962,678.03,679.03,0,0,108
1071121,96,20,1445,670.33,669.33,0,0,14
1464905,96,20,2444,612.13,610.13,0,0,55
1017581,96,20,2867,668.33,669.33,0,0,68
1227161,96,20,2760,241.53,243.53,0,0,40
1025515,96,20,1525,244.44,291.03,0,0,230
1307950,96,20,2704,243.53,291.03,0,0,122
1271243,96,20,2492,304.64,388.03,0,0,108
1112406,96,20,1543,485.03,484.03,0,0,136
1045058,96,20,2304,486.03,486.03,0,0,40
1096998,96,20,2664,310.46,309.46,0,0,269
1074195,96,20,2569,308.46,310.46,0,0,229
1355090,96,20,2490,280.36,280.36,0,0,271
1195838,96,34,1885,121.25,123.25,0,0,528
1100319,96,34,1993,122.28,121.28,0,0,285
1085507,96,34,2139,275.48,276.48,0,0,28
1194225,96,34,2631,153.26,155.26,0,0,26
1137625,96,34,1248,155.26,155.26,0,0,14
1324481,96,34,1778,158.11,159.11,0,0,108
1447196,96,34,1062,161.08,160.08,0,0,177
1156910,96,34,2707,188.21,216.34,0,0,283
1350855,96,34,1230,325.98,325.98,0,0,94
1074709,96,34,2322,317.22,316.22,0,0,53
1139172,96,34,2290,266.78,265.78,0,0,688
1427320,96,34,1727,404.55,404.55,0,0,148
1459835,96,34,1109,270.66,321.13,0,0,311
1150213,96,34,1571,583.03,582.03,0,0,148
1475122,96,34,2956,586.85,588.85,0,0,123
1464356,96,34,2104,583.03,583.03,0,0,82
1004837,96,34,2577,280.33,281.33,0,0,177
1034303,96,34,2640,282.33,282.33,0,0,377
1170064,96,34,1878,281.33,280.33,0,0,242
1421508,96,34,2306,338.53,338.53,0,0,53
1079821,96,34,1216,436.53,436.53,0,0,41
1079174,96,34,2126,425.89,483.06,0,0,53
1042051,96,34,2826,243.5,298.82,0,0,364
1065429,96,34,1754,290.03,292.03,0,0,285
1399742,96,34,1971,291.06,290.06,0,0,325
1048283,96,34,1247,447.23,446.23,0,0,14
1163296,96,34,1770,485.03,485.03,0,0,13
1482381,96,34,1558,641.23,641.23,0,0,257
1236956,96,34,2581,639.23,641.23,0,0,177
1379210,96,34,1962,641.23,639.23,0,0,123
1335412,96,34,1445,709.13,708.13,0,0,53
1039483,96,34,2867,708.13,709.13,0,0,41
1344995,96,34,2760,241.53,243.53,0,0,67
1053610,96,34,1525,243.53,290.03,0,0,242
1335917,96,34,2704,243.47,291.03,0,0,404
1392922,96,34,2492,308.52,445.23,0,0,135
1415639,96,34,1543,474.39,474.39,0,0,122
1010867,96,34,2664,281.3,283.3,0,0,310
1476853,96,34,2569,283.3,281.3,0,0,217
1402986,96,34,2490,243.5,243.5,0,0,42
1028536,96,137,1885,144.56,143.62,0,1,1822
1137045,96,137,1993,144.56,143.59,0,1,1621
1280239,96,137,2539,144.53,143.59,0,1,837
1092217,96,137,2139,309.49,307.49,0,0,28
1458662,96,137,2631,153.29,152.29,0,0,163
1191302,96,137,1248,153.32,152.32,0,0,123
1417943,97,83,2631,148.41,150.41,0,0,41
1407658,97,83,1248,154.26,155.26,0,0,41
1174594,97,83,1778,156.17,157.17,0,0,244
1267328,97,83,1062,156.17,158.17,0,0,323
1082322,97,83,2707,181.39,216.34,0,0,296
1065913,97,83,1207,310.4,312.4,0,0,230
1061136,97,83,1230,317.25,317.25,0,0,271
1406363,97,83,2322,321.13,321.13,0,0,190
1147039,97,83,2290,228.95,227.95,0,0,580
1390899,97,83,1727,425.83,425.83,0,0,161
1100093,97,83,1109,243.53,319.13,0,0,392
1486101,97,83,1571,581.03,581.03,0,0,81
1461462,97,83,2956,582.03,582.03,0,0,135
1077675,97,83,2104,583.03,583.03,0,0,26
1102579,97,83,2577,281.33,281.33,0,0,40
1082092,97,83,2640,282.33,280.33,0,0,188
1440076,97,83,1878,281.33,281.33,0,0,377
1196470,97,83,1216,437.53,435.53,0,0,28
1084139,97,83,2126,425.83,425.83,0,0,54
1309729,97,83,2826,242.5,309.43,0,0,433
1285266,97,83,1754,321.07,321.07,0,0,229
1082606,97,83,1971,322.07,322.07,0,0,339
1374042,97,83,1902,446.23,446.23,0,0,67
1357466,97,83,1247,445.23,447.23,0,0,27
1490190,97,83,1770,486.03,486.03,0,0,13
1302963,97,83,1558,639.23,639.23,0,0,81
1089313,97,83,2581,639.23,640.23,0,0,80
1245893,97,83,1962,640.23,640.23,0,0,107
1092168,97,83,1445,525.74,709.13,0,0,42
1029103,97,83,2444,573.33,709.13,0,0,26
1320745,97,83,2867,525.74,709.13,0,0,80
1258376,97,83,2760,243.53,243.53,0,0,107
1060676,97,83,1525,243.53,290.03,0,1,190
